species,year,FMP_sub_area,RPN_strata,n_stations,n_pos_catch,strata_rpn,boot_strata_rpn,boot_bias,boot_sd,boot_lci,boot_uci,fmp_rpn,fmp_lci,fmp_uci
ABA skate complex,1999,WGOA,WG200,7,1,2.93885072,2.861228216,-0.077622503,2.728018386,0,11.78936987,87.49481501,44.78651854,170.1852653
ABA skate complex,1999,WGOA,WG300500,3,0,0,0,0,0,0,0,87.49481501,44.78651854,170.1852653
ABA skate complex,1999,WY,WY0,19,0,0,0,0,0,0,0,13.29646811,0,44.9815278
ABA skate complex,1999,WY,WY100,39,2,9.329980347,9.354130175,0.024149828,6.215920312,0,32.64831435,13.29646811,0,44.9815278
ABA skate complex,1999,WY,WY200,10,0,0,0,0,0,0,0,13.29646811,0,44.9815278
ABA skate complex,1999,WY,WY300500,4,1,4.071734708,3.942337931,-0.129396776,3.623145649,0,12.33321345,13.29646811,0,44.9815278
ABA skate complex,2000,CGOA,CG0,118,7,44.93864219,45.32894482,0.390302629,19.08501224,19.90228043,102.1791704,643.916269,428.889065,996.0961111
ABA skate complex,2000,CGOA,CG100,174,42,276.7576451,275.9820158,-0.775629273,48.46870936,198.9213784,392.8502409,643.916269,428.889065,996.0961111
ABA skate complex,2000,CGOA,CG200,75,35,314.1729205,318.8599129,4.686992418,66.88383915,210.0654062,482.8758679,643.916269,428.889065,996.0961111
ABA skate complex,2000,CGOA,CG300500,9,1,3.605880929,3.745395378,0.139514449,3.50244095,0,18.19083188,643.916269,428.889065,996.0961111
ABA skate complex,2000,EY/SE,EY/SE0,18,0,0,0,0,0,0,0,1.196287505,0,6.78820537
ABA skate complex,2000,EY/SE,EY/SE100,70,1,1.147431017,1.196287505,0.048856488,1.144276312,0,6.78820537,1.196287505,0,6.78820537
ABA skate complex,2000,EY/SE,EY/SE200,17,0,0,0,0,0,0,0,1.196287505,0,6.78820537
ABA skate complex,2000,EY/SE,EY/SE300500,6,0,0,0,0,0,0,0,1.196287505,0,6.78820537
ABA skate complex,2000,WGOA,WG0,66,19,230.6128321,231.8692577,1.25642557,62.73810512,130.762191,390.824013,388.308272,209.1246104,718.2070887
ABA skate complex,2000,WGOA,WG100,51,25,102.7310931,102.3585546,-0.372538499,20.34373201,69.83766602,151.3902965,388.308272,209.1246104,718.2070887
ABA skate complex,2000,WGOA,WG200,7,4,53.98871128,54.08045972,0.091748432,37.50682559,8.524753345,175.9927793,388.308272,209.1246104,718.2070887
ABA skate complex,2000,WGOA,WG300500,5,0,0,0,0,0,0,0,388.308272,209.1246104,718.2070887
ABA skate complex,2000,WY,WY0,19,3,19.06841781,19.39009573,0.321677919,10.35568651,6.322229413,44.57586539,24.91923712,6.322229413,77.45351085
ABA skate complex,2000,WY,WY100,39,1,5.467142831,5.529141393,0.061998563,5.470821219,0,32.87764546,24.91923712,6.322229413,77.45351085
ABA skate complex,2000,WY,WY200,11,0,0,0,0,0,0,0,24.91923712,6.322229413,77.45351085
ABA skate complex,2000,WY,WY300500,3,0,0,0,0,0,0,0,24.91923712,6.322229413,77.45351085
ABA skate complex,2001,CGOA,CG0,127,2,10.19957565,10.35428696,0.154711314,7.185672676,0,36.59693844,62.18724733,18.28734869,181.8681883
ABA skate complex,2001,CGOA,CG100,173,4,23.75903376,23.80803669,0.049002931,12.31925757,7.830512404,59.70558132,62.18724733,18.28734869,181.8681883
ABA skate complex,2001,CGOA,CG200,68,5,28.30797531,28.02492368,-0.28305163,15.59200542,10.45683629,85.56566852,62.18724733,18.28734869,181.8681883
ABA skate complex,2001,CGOA,CG300500,7,0,0,0,0,0,0,0,62.18724733,18.28734869,181.8681883
ABA skate complex,2001,EY/SE,EY/SE0,18,0,0,0,0,0,0,0,7.254290929,1.705745827,24.01569532
ABA skate complex,2001,EY/SE,EY/SE100,65,3,5.15960421,5.162834501,0.003230292,2.976906252,1.705745827,13.79355855,7.254290929,1.705745827,24.01569532
ABA skate complex,2001,EY/SE,EY/SE200,25,1,2.039532371,2.091456428,0.051924056,1.998896471,0,10.22213676,7.254290929,1.705745827,24.01569532
ABA skate complex,2001,EY/SE,EY/SE300500,7,0,0,0,0,0,0,0,7.254290929,1.705745827,24.01569532
ABA skate complex,2001,WGOA,WG0,62,5,59.50498595,61.00124237,1.496256422,31.48842322,19.98864965,179.6781096,75.41955405,19.98864965,247.2403558
ABA skate complex,2001,WGOA,WG100,47,1,3.118891981,3.039808243,-0.079083738,2.991531121,0,18.76555269,75.41955405,19.98864965,247.2403558
ABA skate complex,2001,WGOA,WG200,7,1,12.05185847,11.37850344,-0.673355031,10.80408428,0,48.79669346,75.41955405,19.98864965,247.2403558
ABA skate complex,2001,WGOA,WG300500,3,0,0,0,0,0,0,0,75.41955405,19.98864965,247.2403558
ABA skate complex,2001,WY,WY0,19,2,17.69557349,17.77109224,0.075518745,11.67121319,0,53.0911211,56.29413453,14.99300542,129.6685797
ABA skate complex,2001,WY,WY100,40,5,38.03208387,38.52304229,0.490958421,15.81140667,14.99300542,76.5774586,56.29413453,14.99300542,129.6685797
ABA skate complex,2001,WY,WY200,11,0,0,0,0,0,0,0,56.29413453,14.99300542,129.6685797
ABA skate complex,2001,WY,WY300500,3,0,0,0,0,0,0,0,56.29413453,14.99300542,129.6685797
ABA skate complex,2002,CGOA,CG0,116,3,22.18362709,22.34746309,0.163836,13.39165113,5.409525346,67.10534025,228.7097523,115.3713554,474.5585624
ABA skate complex,2002,CGOA,CG100,181,13,71.81460985,71.79154063,-0.023069211,24.74869027,37.68146192,151.7999753,228.7097523,115.3713554,474.5585624
ABA skate complex,2002,CGOA,CG200,68,14,134.821518,134.5707486,-0.250769465,42.80080574,72.28036815,255.6532468,228.7097523,115.3713554,474.5585624
ABA skate complex,2002,CGOA,CG300500,8,0,0,0,0,0,0,0,228.7097523,115.3713554,474.5585624
ABA skate complex,2002,EY/SE,EY/SE0,17,0,0,0,0,0,0,0,3.436427238,0,17.13849994
ABA skate complex,2002,EY/SE,EY/SE100,69,0,0,0,0,0,0,0,3.436427238,0,17.13849994
ABA skate complex,2002,EY/SE,EY/SE200,21,0,0,0,0,0,0,0,3.436427238,0,17.13849994
ABA skate complex,2002,EY/SE,EY/SE300500,9,1,3.497352758,3.436427238,-0.06092552,3.31208799,0,17.13849994,3.436427238,0,17.13849994
ABA skate complex,2002,WGOA,WG0,65,2,43.30102141,43.0340404,-0.266981009,36.36265852,0,218.7322408,78.7546909,6.109012224,341.9011679
ABA skate complex,2002,WGOA,WG100,48,3,24.46364202,24.87316778,0.409525762,14.27168,6.109012224,70.49437774,78.7546909,6.109012224,341.9011679
ABA skate complex,2002,WGOA,WG200,8,1,10.67694559,10.84748272,0.170537122,10.06265994,0,52.67454945,78.7546909,6.109012224,341.9011679
ABA skate complex,2002,WGOA,WG300500,5,0,0,0,0,0,0,0,78.7546909,6.109012224,341.9011679
ABA skate complex,2002,WY,WY0,19,1,8.870970463,9.130682479,0.259712016,8.622200074,0,37.44315319,23.82519922,0,81.59836194
ABA skate complex,2002,WY,WY100,40,2,14.63731557,14.69451674,0.057201176,10.29754514,0,44.15520875,23.82519922,0,81.59836194
ABA skate complex,2002,WY,WY200,11,0,0,0,0,0,0,0,23.82519922,0,81.59836194
ABA skate complex,2002,WY,WY300500,3,0,0,0,0,0,0,0,23.82519922,0,81.59836194
ABA skate complex,2003,CGOA,CG0,123,11,59.28522297,59.18824659,-0.096976379,17.48899396,31.58948423,102.3300574,464.5320864,300.1862171,753.9761552
ABA skate complex,2003,CGOA,CG100,181,35,212.3379005,212.2451701,-0.092730396,45.19380708,142.1373446,333.3828657,464.5320864,300.1862171,753.9761552
ABA skate complex,2003,CGOA,CG200,73,36,182.5188469,183.4610035,0.942156679,35.40061651,126.4593883,277.4624894,464.5320864,300.1862171,753.9761552
ABA skate complex,2003,CGOA,CG300500,10,1,9.287190819,9.637666137,0.350475318,8.937282082,0,40.80074265,464.5320864,300.1862171,753.9761552
ABA skate complex,2003,EY/SE,EY/SE0,16,0,0,0,0,0,0,0,10.79682469,3.094194473,24.5962954
ABA skate complex,2003,EY/SE,EY/SE100,73,5,10.78144071,10.79682469,0.015383977,4.895157162,3.094194473,24.5962954,10.79682469,3.094194473,24.5962954
ABA skate complex,2003,EY/SE,EY/SE200,19,0,0,0,0,0,0,0,10.79682469,3.094194473,24.5962954
ABA skate complex,2003,EY/SE,EY/SE300500,9,0,0,0,0,0,0,0,10.79682469,3.094194473,24.5962954
ABA skate complex,2003,WGOA,WG0,63,2,26.73039346,27.18071611,0.450322646,20.72478832,0,102.5422205,72.56006889,24.47242175,176.1857184
ABA skate complex,2003,WGOA,WG100,49,11,45.86164115,45.37935278,-0.48228837,12.77203244,24.47242175,73.64349784,72.56006889,24.47242175,176.1857184
ABA skate complex,2003,WGOA,WG200,6,0,0,0,0,0,0,0,72.56006889,24.47242175,176.1857184
ABA skate complex,2003,WGOA,WG300500,4,0,0,0,0,0,0,0,72.56006889,24.47242175,176.1857184
ABA skate complex,2003,WY,WY0,18,1,9.471185422,9.753348421,0.282162999,9.298003021,0,51.94099293,56.66654111,16.73821907,161.1817805
ABA skate complex,2003,WY,WY100,38,5,42.06166238,42.03809649,-0.02356589,17.39650495,16.73821907,84.21073833,56.66654111,16.73821907,161.1817805
ABA skate complex,2003,WY,WY200,11,1,4.875916641,4.875096197,-8.20E-04,4.631701631,0,25.03004924,56.66654111,16.73821907,161.1817805
ABA skate complex,2003,WY,WY300500,3,0,0,0,0,0,0,0,56.66654111,16.73821907,161.1817805
ABA skate complex,2004,CGOA,CG0,114,15,82.90434397,83.58405509,0.679711127,21.15948175,47.95378189,136.2600972,538.1479968,333.3438915,895.0838728
ABA skate complex,2004,CGOA,CG100,182,45,258.0934827,257.3211116,-0.772371112,41.97987967,188.6167832,357.4660707,538.1479968,333.3438915,895.0838728
ABA skate complex,2004,CGOA,CG200,64,17,189.714948,190.8877939,1.172845891,64.75984499,96.77332639,376.1528772,538.1479968,333.3438915,895.0838728
ABA skate complex,2004,CGOA,CG300500,8,1,6.556295815,6.355036177,-0.201259638,5.922636288,0,25.2048277,538.1479968,333.3438915,895.0838728
ABA skate complex,2004,EY/SE,EY/SE0,17,0,0,0,0,0,0,0,7.174220195,0,40.66114299
ABA skate complex,2004,EY/SE,EY/SE100,65,1,2.456926304,2.354935532,-0.101990771,2.457573029,0,17.01025641,7.174220195,0,40.66114299
ABA skate complex,2004,EY/SE,EY/SE200,23,1,1.727120917,1.717456118,-0.0096648,1.694701975,0,8.749067938,7.174220195,0,40.66114299
ABA skate complex,2004,EY/SE,EY/SE300500,8,1,3.040934531,3.101828545,0.060894014,2.935388623,0,14.90181865,7.174220195,0,40.66114299
ABA skate complex,2004,WGOA,WG0,59,27,323.6418945,324.1144991,0.472604618,72.510503,214.5312134,518.1089925,544.9121551,354.0638243,882.4527532
ABA skate complex,2004,WGOA,WG100,54,33,196.5601683,194.3944486,-2.165719713,40.65519949,131.8120923,307.5315569,544.9121551,354.0638243,882.4527532
ABA skate complex,2004,WGOA,WG200,8,3,26.40339396,26.40320736,-1.87E-04,12.878972,7.720518641,56.81220373,544.9121551,354.0638243,882.4527532
ABA skate complex,2004,WGOA,WG300500,5,0,0,0,0,0,0,0,544.9121551,354.0638243,882.4527532
ABA skate complex,2004,WY,WY0,19,1,8.801373481,9.0693428,0.267969318,8.467523759,0,37.40257901,13.3157789,0,59.03347849
ABA skate complex,2004,WY,WY100,38,0,0,0,0,0,0,0,13.3157789,0,59.03347849
ABA skate complex,2004,WY,WY200,12,1,4.340672417,4.246436099,-0.094236319,4.086429772,0,21.63089948,13.3157789,0,59.03347849
ABA skate complex,2004,WY,WY300500,3,0,0,0,0,0,0,0,13.3157789,0,59.03347849
ABA skate complex,2005,CGOA,CG0,117,28,214.6723244,214.4375628,-0.234761659,42.9782866,147.9948125,322.1239941,700.2968878,506.6570907,1001.437645
ABA skate complex,2005,CGOA,CG100,188,59,229.6352965,229.7692764,0.133979876,35.11199141,173.2196608,314.5395092,700.2968878,506.6570907,1001.437645
ABA skate complex,2005,CGOA,CG200,73,34,257.4712771,256.0900486,-1.381228458,45.19395443,185.4426174,364.7741414,700.2968878,506.6570907,1001.437645
ABA skate complex,2005,CGOA,CG300500,9,0,0,0,0,0,0,0,700.2968878,506.6570907,1001.437645
ABA skate complex,2005,EY/SE,EY/SE0,17,0,0,0,0,0,0,0,3.8369581,0,24.51184662
ABA skate complex,2005,EY/SE,EY/SE100,66,1,2.382119605,2.421958543,0.039838938,2.349213862,0,14.31358258,3.8369581,0,24.51184662
ABA skate complex,2005,EY/SE,EY/SE200,25,1,1.465852415,1.414999558,-0.050852858,1.434848502,0,10.19826404,3.8369581,0,24.51184662
ABA skate complex,2005,EY/SE,EY/SE300500,7,0,0,0,0,0,0,0,3.8369581,0,24.51184662
ABA skate complex,2005,WGOA,WG0,60,27,278.5588839,274.8238385,-3.735045412,64.82716013,181.597582,467.6445722,518.7568963,343.9958863,817.198917
ABA skate complex,2005,WGOA,WG100,49,35,205.4938334,206.2188134,0.724979998,30.89736253,152.1286738,276.2210602,518.7568963,343.9958863,817.198917
ABA skate complex,2005,WGOA,WG200,6,4,33.73449977,33.40500152,-0.329498255,12.39341391,10.26963049,60.05910842,518.7568963,343.9958863,817.198917
ABA skate complex,2005,WGOA,WG300500,4,1,4.180484218,4.309242878,0.12875866,3.809260701,0,13.27417608,518.7568963,343.9958863,817.198917
ABA skate complex,2005,WY,WY0,19,2,12.59810964,13.14769942,0.549589781,8.854157672,0,37.74580879,37.27480513,5.201373653,101.4291795
ABA skate complex,2005,WY,WY100,41,4,20.70031624,20.73204042,0.031724185,9.941238576,5.201373653,46.53246294,37.27480513,5.201373653,101.4291795
ABA skate complex,2005,WY,WY200,11,1,3.421351781,3.395065285,-0.026286496,3.23328029,0,17.15090773,37.27480513,5.201373653,101.4291795
ABA skate complex,2005,WY,WY300500,3,0,0,0,0,0,0,0,37.27480513,5.201373653,101.4291795
ABA skate complex,2006,CGOA,CG0,118,19,125.6153116,126.879026,1.26371439,29.16834374,81.92519962,195.9956854,712.069416,466.1495372,1098.480169
ABA skate complex,2006,CGOA,CG100,179,61,315.7233743,314.513197,-1.21017727,43.45383676,239.1545223,415.6466219,712.069416,466.1495372,1098.480169
ABA skate complex,2006,CGOA,CG200,76,27,201.2137797,200.9516686,-0.262111096,50.71554687,127.3705202,333.6874448,712.069416,466.1495372,1098.480169
ABA skate complex,2006,CGOA,CG300500,10,3,68.25924956,69.72552438,1.466274817,34.80532226,17.69929509,153.1504168,712.069416,466.1495372,1098.480169
ABA skate complex,2006,EY/SE,EY/SE0,17,0,0,0,0,0,0,0,5.355933173,0,30.23655755
ABA skate complex,2006,EY/SE,EY/SE100,69,2,5.431346906,5.355933173,-0.075413733,4.135679248,0,30.23655755,5.355933173,0,30.23655755
ABA skate complex,2006,EY/SE,EY/SE200,20,0,0,0,0,0,0,0,5.355933173,0,30.23655755
ABA skate complex,2006,EY/SE,EY/SE300500,8,0,0,0,0,0,0,0,5.355933173,0,30.23655755
ABA skate complex,2006,WGOA,WG0,68,34,333.8658846,333.2277792,-0.638105457,63.07753769,235.2571848,489.3940613,468.805911,322.687048,734.4080128
ABA skate complex,2006,WGOA,WG100,48,31,116.6685549,115.7885203,-0.880034637,20.77232741,87.4298632,178.9422898,468.805911,322.687048,734.4080128
ABA skate complex,2006,WGOA,WG200,6,2,19.38158728,19.78961156,0.408024282,13.92160044,0,66.07166176,468.805911,322.687048,734.4080128
ABA skate complex,2006,WGOA,WG300500,3,0,0,0,0,0,0,0,468.805911,322.687048,734.4080128
ABA skate complex,2006,WY,WY0,19,3,22.15930521,22.13246558,-0.026839629,11.56649295,7.333940383,51.77628663,56.23422189,14.06281671,153.9679233
ABA skate complex,2006,WY,WY100,37,3,26.82035009,26.78644429,-0.0339058,16.16669476,6.728876332,87.22368638,56.23422189,14.06281671,153.9679233
ABA skate complex,2006,WY,WY200,12,0,0,0,0,0,0,0,56.23422189,14.06281671,153.9679233
ABA skate complex,2006,WY,WY300500,3,1,7.462538172,7.315312017,-0.147226155,6.065008604,0,14.96795024,56.23422189,14.06281671,153.9679233
ABA skate complex,2007,CGOA,CG0,118,19,164.1776809,163.5283407,-0.649340202,41.75162646,93.433604,273.0634086,892.7386234,616.8302214,1320.03049
ABA skate complex,2007,CGOA,CG100,185,50,309.7012507,310.3509046,0.649653882,46.40330804,231.4487492,415.4148536,892.7386234,616.8302214,1320.03049
ABA skate complex,2007,CGOA,CG200,77,44,397.3946481,399.6276637,2.233015551,60.95044,291.9478682,532.3387111,892.7386234,616.8302214,1320.03049
ABA skate complex,2007,CGOA,CG300500,9,1,19.76015146,19.2317145,-0.528436959,18.03985221,0,99.21351624,892.7386234,616.8302214,1320.03049
ABA skate complex,2007,EY/SE,EY/SE0,18,0,0,0,0,0,0,0,10.84553275,0,44.88574134
ABA skate complex,2007,EY/SE,EY/SE100,69,2,4.85920145,4.916326963,0.057125513,3.574936471,0,16.22438508,10.84553275,0,44.88574134
ABA skate complex,2007,EY/SE,EY/SE200,22,1,2.312096401,2.435970637,0.123874236,2.358595953,0,11.88596519,10.84553275,0,44.88574134
ABA skate complex,2007,EY/SE,EY/SE300500,9,1,3.496409336,3.493235147,-0.003174189,3.336288761,0,16.77539108,10.84553275,0,44.88574134
ABA skate complex,2007,WGOA,WG0,62,22,191.9823216,189.6283735,-2.353948065,37.43747015,130.4528283,279.2207739,446.7275461,263.3254436,773.3658354
ABA skate complex,2007,WGOA,WG100,50,30,192.7699061,194.7139016,1.943995564,34.1744792,132.8726154,265.3958774,446.7275461,263.3254436,773.3658354
ABA skate complex,2007,WGOA,WG200,5,2,62.05742259,62.38527094,0.327848349,50.45889592,0,228.7491841,446.7275461,263.3254436,773.3658354
ABA skate complex,2007,WGOA,WG300500,5,0,0,0,0,0,0,0,446.7275461,263.3254436,773.3658354
ABA skate complex,2007,WY,WY0,20,2,17.37491086,17.28415238,-0.090758478,11.54530297,0,52.48912936,52.86638564,7.594717778,146.964501
ABA skate complex,2007,WY,WY100,39,4,30.39607112,30.73445241,0.338381291,15.10049056,7.594717778,70.53588162,52.86638564,7.594717778,146.964501
ABA skate complex,2007,WY,WY200,11,1,4.764493922,4.847780849,0.083286927,4.60495067,0,23.93949005,52.86638564,7.594717778,146.964501
ABA skate complex,2007,WY,WY300500,3,0,0,0,0,0,0,0,52.86638564,7.594717778,146.964501
ABA skate complex,2008,CGOA,CG0,119,23,166.1616471,166.4148039,0.253156825,41.31368115,106.929909,284.2919399,1654.037078,1072.373116,2555.105756
ABA skate complex,2008,CGOA,CG100,180,67,546.9844241,549.2158761,2.231452017,108.1835106,384.0012276,837.2164189,1654.037078,1072.373116,2555.105756
ABA skate complex,2008,CGOA,CG200,79,48,797.2416918,800.121905,2.880213211,125.6039411,581.4419798,1082.687211,1654.037078,1072.373116,2555.105756
ABA skate complex,2008,CGOA,CG300500,9,2,137.7478403,138.2844929,0.536652644,85.18400421,0,350.9101865,1654.037078,1072.373116,2555.105756
ABA skate complex,2008,EY/SE,EY/SE0,18,2,2.20305138,2.181514772,-0.021536608,1.577357751,0,8.084284543,14.50863112,4.367922476,36.41555644
ABA skate complex,2008,EY/SE,EY/SE100,67,9,9.717809959,9.74170278,0.023892822,3.661788687,4.367922476,19.94952574,14.50863112,4.367922476,36.41555644
ABA skate complex,2008,EY/SE,EY/SE200,23,0,0,0,0,0,0,0,14.50863112,4.367922476,36.41555644
ABA skate complex,2008,EY/SE,EY/SE300500,10,2,2.578936478,2.585413571,0.006477092,1.837983568,0,8.381746155,14.50863112,4.367922476,36.41555644
ABA skate complex,2008,WGOA,WG0,60,25,290.6976498,289.948362,-0.749287796,59.80000628,192.4778029,440.2741653,500.3377502,325.4595695,753.4854483
ABA skate complex,2008,WGOA,WG100,48,28,161.3719645,160.6160911,-0.75587346,28.19185778,116.8603015,229.6443199,500.3377502,325.4595695,753.4854483
ABA skate complex,2008,WGOA,WG200,6,4,49.24086364,49.7732971,0.532433463,18.90556312,16.12146508,83.56696301,500.3377502,325.4595695,753.4854483
ABA skate complex,2008,WGOA,WG300500,5,0,0,0,0,0,0,0,500.3377502,325.4595695,753.4854483
ABA skate complex,2008,WY,WY0,19,5,54.61423621,54.94670771,0.332471509,22.14355037,18.76249886,109.5611822,155.4055144,45.20653109,270.8200444
ABA skate complex,2008,WY,WY100,38,8,56.07820178,55.98685914,-0.091342637,18.47449075,26.44403223,101.2034439,155.4055144,45.20653109,270.8200444
ABA skate complex,2008,WY,WY200,11,1,4.760328053,4.672533217,-0.087794836,4.463363203,0,20.0503422,155.4055144,45.20653109,270.8200444
ABA skate complex,2008,WY,WY300500,2,1,40.00507614,39.79941431,-0.205661835,28.70721718,0,40.00507614,155.4055144,45.20653109,270.8200444
ABA skate complex,2009,CGOA,CG0,118,39,239.9057744,239.376669,-0.52910532,38.57681346,171.2310681,327.4871512,1800.094488,1389.754104,2384.759235
ABA skate complex,2009,CGOA,CG100,182,89,491.3194256,492.8466275,1.527201875,59.20624176,392.2035427,623.9489422,1800.094488,1389.754104,2384.759235
ABA skate complex,2009,CGOA,CG200,70,58,1077.107859,1067.871192,-9.236667144,146.3630766,826.3194933,1433.323142,1800.094488,1389.754104,2384.759235
ABA skate complex,2009,CGOA,CG300500,8,0,0,0,0,0,0,0,1800.094488,1389.754104,2384.759235
ABA skate complex,2009,EY/SE,EY/SE0,14,0,0,0,0,0,0,0,12.30712268,2.306500905,40.0803861
ABA skate complex,2009,EY/SE,EY/SE100,68,5,6.912351401,7.00895415,0.096602749,3.14899261,2.306500905,16.21914657,12.30712268,2.306500905,40.0803861
ABA skate complex,2009,EY/SE,EY/SE200,23,1,3.128061677,3.088783819,-0.039277858,3.079685713,0,12.5576065,12.30712268,2.306500905,40.0803861
ABA skate complex,2009,EY/SE,EY/SE300500,10,1,2.243714619,2.209384711,-0.034329908,2.159289753,0,11.30363303,12.30712268,2.306500905,40.0803861
ABA skate complex,2009,WGOA,WG0,59,38,365.9716441,366.0154771,0.043833043,53.01874646,271.988305,477.652681,554.5969008,403.4534273,734.6983872
ABA skate complex,2009,WGOA,WG100,52,37,167.3551444,168.5268046,1.171660222,26.11737393,121.3017227,227.0400485,554.5969008,403.4534273,734.6983872
ABA skate complex,2009,WGOA,WG200,5,5,20.17084538,20.05461907,-0.116226307,4.725835595,10.16339956,30.00565767,554.5969008,403.4534273,734.6983872
ABA skate complex,2009,WGOA,WG300500,5,0,0,0,0,0,0,0,554.5969008,403.4534273,734.6983872
ABA skate complex,2009,WY,WY0,16,5,60.07255834,60.0894922,0.016933867,25.61672615,22.36282617,128.2439835,139.960713,57.64421947,351.7443691
ABA skate complex,2009,WY,WY100,36,7,82.43374141,79.8712208,-2.562520602,36.54650387,35.28139329,223.5003855,139.960713,57.64421947,351.7443691
ABA skate complex,2009,WY,WY200,10,0,0,0,0,0,0,0,139.960713,57.64421947,351.7443691
ABA skate complex,2009,WY,WY300500,3,0,0,0,0,0,0,0,139.960713,57.64421947,351.7443691
ABA skate complex,2010,CGOA,CG0,121,35,210.0871646,210.1927376,0.105573017,39.30753574,147.8779334,311.5370269,1963.323198,1482.659074,2661.558136
ABA skate complex,2010,CGOA,CG100,183,97,565.3616448,567.8560588,2.494413952,71.926613,447.3652155,736.7680018,1963.323198,1482.659074,2661.558136
ABA skate complex,2010,CGOA,CG200,72,55,1172.569941,1168.472399,-4.097541736,163.5540098,887.4159252,1560.126402,1963.323198,1482.659074,2661.558136
ABA skate complex,2010,CGOA,CG300500,7,2,16.26968398,16.80200273,0.532318751,11.71307482,0,53.12670563,1963.323198,1482.659074,2661.558136
ABA skate complex,2010,EY/SE,EY/SE0,15,0,0,0,0,0,0,0,9.414104145,0.971593989,33.19091295
ABA skate complex,2010,EY/SE,EY/SE100,73,4,3.838231859,3.815921899,-0.02230996,1.809400694,0.971593989,9.5613647,9.414104145,0.971593989,33.19091295
ABA skate complex,2010,EY/SE,EY/SE200,21,1,1.555670799,1.640272606,0.084601807,1.649831965,0,12.20776946,9.414104145,0.971593989,33.19091295
ABA skate complex,2010,EY/SE,EY/SE300500,10,2,3.934340608,3.95790964,0.023569032,2.471830838,0,11.42177879,9.414104145,0.971593989,33.19091295
ABA skate complex,2010,WGOA,WG0,57,39,521.8727685,520.9283515,-0.944416995,105.1413563,349.9641633,782.8752142,833.9514733,582.8326434,1217.742941
ABA skate complex,2010,WGOA,WG100,52,53,250.4981736,249.9764797,-0.521693857,30.97108528,201.2453548,326.4896102,833.9514733,582.8326434,1217.742941
ABA skate complex,2010,WGOA,WG200,7,8,63.08319859,63.04664215,-0.036556439,19.3519754,31.6231252,108.3781169,833.9514733,582.8326434,1217.742941
ABA skate complex,2010,WGOA,WG300500,4,0,0,0,0,0,0,0,833.9514733,582.8326434,1217.742941
ABA skate complex,2010,WY,WY0,19,3,16.48650856,16.63470392,0.148195352,9.056262336,5.445836957,38.62864042,55.78097918,20.82004814,128.2218319
ABA skate complex,2010,WY,WY100,36,6,35.86964171,35.86812957,-0.001512136,13.76327739,15.37421118,71.93952362,55.78097918,20.82004814,128.2218319
ABA skate complex,2010,WY,WY200,10,1,3.249501289,3.278145695,0.028644406,3.135020799,0,17.65366786,55.78097918,20.82004814,128.2218319
ABA skate complex,2010,WY,WY300500,2,0,0,0,0,0,0,0,55.78097918,20.82004814,128.2218319
ABA skate complex,2011,CGOA,CG0,114,36,291.4669878,290.6102891,-0.856698701,54.56723122,196.1274202,423.2427355,1286.291883,874.9851597,1870.731151
ABA skate complex,2011,CGOA,CG100,184,77,489.0441205,489.1120865,0.067965953,60.45890106,377.6992369,624.5338222,1286.291883,874.9851597,1870.731151
ABA skate complex,2011,CGOA,CG200,77,37,445.1787738,444.8324218,-0.346351969,86.84295908,301.1585027,644.6534473,1286.291883,874.9851597,1870.731151
ABA skate complex,2011,CGOA,CG300500,8,2,61.89449114,61.73708524,-0.157405897,40.38217571,0,178.3011457,1286.291883,874.9851597,1870.731151
ABA skate complex,2011,EY/SE,EY/SE0,17,0,0,0,0,0,0,0,20.85110063,5.824294171,53.12675214
ABA skate complex,2011,EY/SE,EY/SE100,71,4,6.534328299,6.467425357,-0.066902942,3.30700807,2.600534003,17.19459238,20.85110063,5.824294171,53.12675214
ABA skate complex,2011,EY/SE,EY/SE200,18,2,4.679397098,4.686881539,0.007484441,3.187648788,0,16.36763539,20.85110063,5.824294171,53.12675214
ABA skate complex,2011,EY/SE,EY/SE300500,8,3,9.792503695,9.696793738,-0.095709957,4.241522504,3.223760168,19.56452438,20.85110063,5.824294171,53.12675214
ABA skate complex,2011,WGOA,WG0,62,37,370.0388279,368.3518825,-1.686945423,53.1450273,282.0579176,489.2302919,602.3085707,434.9777902,849.5927566
ABA skate complex,2011,WGOA,WG100,52,39,203.4689112,202.5497834,-0.919127788,32.1111795,148.9568528,278.2388086,602.3085707,434.9777902,849.5927566
ABA skate complex,2011,WGOA,WG200,6,3,31.36462717,31.40690483,0.042277666,17.61188317,3.963019797,82.12365608,602.3085707,434.9777902,849.5927566
ABA skate complex,2011,WGOA,WG300500,5,0,0,0,0,0,0,0,602.3085707,434.9777902,849.5927566
ABA skate complex,2011,WY,WY0,19,2,14.56072564,14.54455071,-0.016174929,9.835941467,0,43.72849947,38.19783226,6.594478635,111.1892803
ABA skate complex,2011,WY,WY100,37,3,19.8254692,20.02735528,0.20188609,11.03997831,6.594478635,52.85689168,38.19783226,6.594478635,111.1892803
ABA skate complex,2011,WY,WY200,12,1,3.612858141,3.62592627,0.013068129,3.524672402,0,14.6038891,38.19783226,6.594478635,111.1892803
ABA skate complex,2011,WY,WY300500,3,0,0,0,0,0,0,0,38.19783226,6.594478635,111.1892803
